Review,Positive,Negative,Neutral,Compound,Sentiment
This definitely leaves a white cast which goes away shortly Sunscreen is supposed to be applied 15 minutes before sun exposure so the cast is gone by then It is not easy to apply even after trying different methodsyou end up tugging on your face which I try to avoid at my ageMy skin is dry to combo and it is almost too hydrating I found the same with another product that Ive used that is highly rated The one thing it excels at sun protection which is why I will keep using it I have started using it on my hands as well when I anticipate being in the sun Pick your battles I want the protection,0.079,0.06,0.861,0.3387,Positive
My skin is light olive and this product surprisingly blends pretty well and is not garishly whiteThe lotioncream is mediumthick so requires dabbing it on in spots around your face then patting and blending it in  I was pleasantly surprised at how quickly it blended  There is a slight sheer white sheen initially but it goes invisible as your body warms it up Its lightweight as they claim and it is not greasy feeling With the added ceramides and niacinamide my face never feels dry  Im glad Cerave made this SPF 50 and will always have it on hand Ive learned late in life that sunscreen is absolutely necessary to maintain a smooth textured and spot free skin and will use this product to best advantage  I prefer using the mineral screen over the chemical one because we already face a world with way too many chemicals already,0.197,0.009,0.794,0.9833,Positive
Works well but I have others I prefer more  I have a friend with fair skin and he let me use this He loves it Never burns with it on It does leave white on your face but provides a good block I used his when I visited him in Nevada and had to buy more since we brought his home in our suitcase Had to replace hiswouldnt want him to burn So I still have a partial tube He now has the new one I live in a sunshine state and use sunscreen a lot but prefer to just cover up with a hat I dont think I would use this again if I had a more better alternative made more for women Ive used Image Skincare Obaji No 7 concealer with sunscreen which I love and now Coola love this too I would buy this for the guys in my house who are just looking for a block and dont mind having white show up on their face Hope this helps,0.244,0.06,0.696,0.9904,Positive
This stuff is so white its embarrassing You cant wear it on its own it does not soak in all day and you look like a ghost When you apply makeup over it the makeup looks thick and weird and you have to use a ton to cover the white,0.047,0.129,0.825,-0.5209,Negative
This product really works for me  It has been protecting me against the burning effects of the sun wherever I amThe only thing that makes me regard it as less than perfect is the slightly tacky feeling it leaves on my skin  However it goes on well and lasts well  I recommend it  It hasnt stain clothing,0.185,0.0,0.815,0.8535,Positive
I really disliked this product I am super pale and it left a white cast on me that never went away people kept telling me that I looked like a ghost Its also very hard to spread because its so thick It doesnt work well under foundation either The only sunscreen that Ive found that hasnt left me with a white cast and dryness is Black Girl Sunscreen,0.09,0.124,0.787,-0.1027,Negative
I have used this product before and love it  My skin is very fair and I need sunscreen on my face every day  Products with nonmineral ingredients avobenzone oxybenzone etc seem to creep across my skin and cause my eyes to burn after a few hours  I also need a noncomedogenic formula  I will keep using this product but I will buy it in the store where I can check the expiration date because its just not acceptable to receive the package on Oct 30 and find it expires in January,0.051,0.028,0.921,0.2391,Positive
Liked the value and level of sun protection Did not like the white cast and Im pretty pale to begin with,0.305,0.077,0.618,0.7423,Positive
It has pretty strong white cast I went about 2 shades lighter than my normal skin tone with this on It was also very thick and somewhat difficult to rub in Although makeup applies nicely over the top of it and I didnt have any cakeyness or creasing It did though almost act as a primer and it melted my powers to make them look more like skin which was a plus If you have oily skin it might just make you look shinny  but anything to protect me from the sun,0.136,0.017,0.847,0.8516,Positive
Originally bought this as I love most all CeraVe products and wanted to keep consistent with my face wash and moisturizers but its awful It smells like motor oil it leaves a HORRID white cast that makes you look like a vampire it takes a very long time to soak in and for the white cast to shade and  beware of putting moisturizer ontop of it You have to wait like 20 mins before you can continue the rest of your skin care or the sunscreen will start to flake and ball up with whatever products are out ontop of it Not a satisfying purchase,0.137,0.107,0.756,0.3778,Positive
I chose this because I wanted an everyday mineral sunscreen  Unfortunately it is very white and extremely hard to rub in to make it disappear  leaving a whitish cast to the skin which doesnt look natural or healthy  It also is tough to remove  traces were still on my skin after a showerIf you dont mind these aspects then you might like this product  I will go back to a tinted mineral sunscreen instead,0.069,0.127,0.805,-0.3406,Negative
Its pretty good,0.859,0.0,0.141,0.7269,Positive
We needed to find a spf 50 for the face as recommended by our dermatologist  We tried this wanting something that did not make your face white  Unfortunately you still get the white affect with this product  CeraVe is a great product but if you are looking for a clear appearance you will not get it with this product,0.12,0.028,0.852,0.6858,Positive
